SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/2/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/3/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/4/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/5/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/6/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/7/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/8/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/9/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/10/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/11/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/12/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/13/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/14/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/15/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/16/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/17/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/18/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/19/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/20/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/21/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/22/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/23/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/24/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/25/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/26/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/27/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/28/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/29/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/30/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","10/31/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/1/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/2/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/3/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/4/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/5/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/6/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/7/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/8/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/9/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/10/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/11/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/12/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/13/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/14/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/15/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/16/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/17/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.083328","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/18/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.086016","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/19/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.086016","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/20/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.08736","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/21/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.095424","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/22/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.079296","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/23/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.092736","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/24/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.09408","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/25/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.08736","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/26/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.090048","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/27/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.09408","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/28/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.072576","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/29/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.088704","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","11/30/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.091392","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/1/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.09408","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/2/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.084672","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/3/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/4/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.092736","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/5/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.092736","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/6/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.092736","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/7/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.09408","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/8/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.095424","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/9/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.092736","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/10/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.091392","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/11/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.088704","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/12/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.092736","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/13/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.092736","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/14/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/15/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.088704","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/16/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/17/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.092736","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/18/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.092736","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/19/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.095424","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/20/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.090048","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/21/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/22/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/23/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.084672","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/24/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.095424","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/25/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.095424","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/26/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.095424","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/27/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.083328","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/28/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.08736","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/29/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.088704","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/30/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.071232","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","12/31/2021","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.091392","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","1/1/2022","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.069888","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","1/2/2022","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.064512","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","1/3/2022","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.07392","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","1/4/2022","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.05376","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","1/5/2022","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.065856","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","1/6/2022","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.07392","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","1/7/2022","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.076608","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","1/8/2022","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.069888","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","1/9/2022","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.08064","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","1/10/2022","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.08064","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","1/11/2022","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.07392","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","1/12/2022","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.059136","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","1/13/2022","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.055104","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","1/14/2022","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.072576","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","1/15/2022","a90aec9f-eecb-42c7-8421-9b96716996dc","Azure App Service","Free Plan - Linux","All","F1","0.096768","0.000000"
